,Unnamed: 0,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,garagem.1,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,banheiros.1,suites.1,portaria permanente
1044,1044,481064,mata da praia,2400000.0,1423.0,310.0,6.0,4.0,4.0,1,1,3,12,1,1, Frente,4, 2 livres 2 solidárias ,1,1,1,1,1,1,1,1,1,1,1,4,6,4,1
558,558,570253,mata da praia,500000.0,1151.0,69.08,2.0,2.0,1.0,1,0,1,120,1,1, Lateral,1, coletiva ,10,0,1,1,1,1,1,1,1,1,1,2,2,2,1
951,951,636508,jardim camburi,1200000.0,529.64,240.0,5.0,1.0,3.0,1,0,2,7,2,1, Frente,3," cobertas, sendo 2 soltas e 1 presa ",1,1,0,1,0,1,1,0,1,1,0,3,5,1,0
681,681,367324,praia do canto,620000.0,1161.11,63.48,1.0,1.0,2.0,1,0,1,48,1,1, Frente,2, cobertas e solidárias ,4,0,1,1,0,1,1,1,1,1,1,2,1,1,1
237,237,655452,santa terezinha,325000.0,805.19,56.0,1.0,1.0,1.0,1,0,1,56,1,1, Fundo,1, coberta ,8,0,1,0,0,0,1,1,1,0,1,2,1,1,1
526,526,436979,santa lúcia,480000.0,758.04,100.0,2.0,1.0,2.0,1,0,1,33,1,1, Lateral,2," privativa, coberta, solidária ",3,1,1,1,1,1,1,0,1,1,1,3,2,1,1
757,757,643086,enseada do suá,690000.0,465.85,96.0,2.0,1.0,2.0,1,0,1,72,1,1, Frente,2, cobertas - privativas e solidárias ,4,1,1,1,1,1,1,1,1,1,1,3,2,1,1
1019,1019,626524,praia de santa helena,1750000.0,1501.0,275.0,1.0,4.0,4.0,1,0,2,48,4,1, Frente,4, privativas ,2,1,0,1,0,1,1,0,1,1,1,4,1,4,1
1366,296,643795,praia da costa,370000.0,1210.0,88.5,2.0,1.0,1.0,1,0,1,0,1,1, Fundo,1, livre coberta ,6,0,0,1,0,1,1,0,1,1,1,2,2,1,1
958,958,487916,praia do canto,1250000.0,1200.0,300.0,2.0,3.0,2.0,1,1,3,30,1,1, Frente,2, livres ,4,1,0,1,0,0,1,1,1,0,1,4,2,3,1
883,883,505137,jardim camburi,900000.0,0.0,257.0,1.0,3.0,2.0,0,1,2,3,2,0, Frente,2, privativa coberta ,1,1,0,0,0,0,0,0,0,0,0,4,1,3,0
37,37,527472,jardim camburi,220000.0,282.0,35.0,1.0,0.0,1.0,1,0,1,160,1,1, Lateral,1, estacionamento rotativo ,20,1,0,1,0,1,1,1,1,0,1,1,1,0,1
868,868,646727,praia do canto,888000.0,1.0,69.16,2.0,2.0,2.0,1,0,1,0,1,1, Frente,2, 1 livre e 1 solidária. cobertas. ,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0
1319,249,594590,praia da costa,300000.0,370.0,90.0,1.0,,1.0,1,1,1,72,0,0, Lateral,1, ,4,1,0,0,0,1,1,0,0,1,1,2,1,0,1
655,655,608374,jardim camburi,590000.0,640.0,92.0,1.0,1.0,2.0,1,0,1,28,1,1, Frente,2, privativa / livre / solidaria / coberta ,4,0,0,0,0,1,1,0,1,0,1,3,1,1,0
1085,15,516019,colina de laranjeiras,110000.0,310.0,44.19,1.0,0.0,1.0,1,0,1,16,0,0, Frente,1, estacionamento descoberta ,4,1,0,0,0,0,0,0,0,0,0,2,1,0,1
1462,392,633181,praia da costa,730000.0,2148.0,160.0,2.0,1.0,2.0,1,1,2,44,1,1, Lateral,2, cobertas ,4,0,0,1,0,1,1,0,1,1,1,3,2,1,1
1396,326,376092,praia da costa,440000.0,520.0,149.87,2.0,1.0,1.0,0,1,1,36,1,0, Fundo,1," coberta, solta e demarcada ",4,0,0,0,0,0,1,0,1,0,1,3,2,1,0
1417,347,658946,praia da costa,519000.0,371.0,80.0,1.0,1.0,1.0,1,0,1,84,1,1, Lateral,1, privativa coberta ,6,0,0,1,0,1,1,0,1,1,1,3,1,1,1
261,261,502479,jardim da penha,343000.0,0.0,35.66,1.0,1.0,2.0,1,0,1,48,1,0, Frente,2, privativas/cobertas ,8,0,0,1,0,1,1,1,1,1,1,1,1,1,1
801,801,538507,jardim camburi,750000.0,612.0,160.0,3.0,1.0,2.0,1,0,2,21,2,1, Fundo,2," privativas, cobertas e livres ",3,1,1,1,0,1,1,0,1,0,0,3,3,1,0
622,622,376201,jardim camburi,550000.0,474.0,98.0,1.0,1.0,1.0,0,0,1,66,1,1, Frente,1," privativa, livre, coberta. ",6,0,0,1,0,0,1,0,1,1,1,3,1,1,1
1505,435,640138,praia da costa,1000000.0,2050.0,182.86,2.0,2.0,3.0,1,1,2,32,1,1, Frente,3," 41, 42 e 43 p - privativa e coberta ",4,1,0,1,0,1,1,0,1,1,1,4,2,2,1
483,483,639621,jardim camburi,450000.0,491.9,88.19,1.0,1.0,2.0,1,0,1,24,1,0, Lateral,2, coberta e descoberta ,4,1,0,0,0,0,1,0,1,0,0,3,1,1,0
407,407,477372,jardim camburi,410000.0,526.0,77.48,2.0,1.0,1.0,1,1,1,18,1,1, Frente,1, coberta e privativa ,3,1,0,1,0,1,1,0,1,0,1,2,2,1,0
943,943,622479,mata da praia,1180000.0,1070.0,130.0,4.0,1.0,2.0,1,0,1,36,1,1, Lateral,2, privativas ,3,0,1,1,1,1,1,0,1,1,1,4,4,1,1
687,687,583369,enseada do suá,625000.0,564.64,100.0,1.0,1.0,2.0,1,1,1,68,1,1, Lateral,2," privativa, livre e solidaria ",4,1,1,1,1,0,1,1,1,1,1,3,1,1,1
903,903,619933,mata da praia,956882.8,0.0,158.13,1.0,1.0,3.0,1,0,1,52,1,1, Frente,3, coberta ,13,1,1,0,1,1,1,1,1,1,1,3,1,1,0
1297,227,655493,praia de itaparica,258125.0,1018.2,61.71,1.0,1.0,1.0,0,0,1,228,1,1, Lateral,1, privativa - nº 59 t ,12,0,1,1,0,1,1,1,1,1,1,2,1,1,1
859,859,388262,jardim da penha,850000.0,755.71,127.0,3.0,1.0,2.0,1,1,1,10,2,0, Frente,2, solidárias e cobertas ,2,0,0,1,0,1,1,0,1,0,1,4,3,1,0
803,803,581006,praia do canto,750000.0,843.0,110.0,2.0,1.0,2.0,1,1,1,52,1,1, Frente,2, privativa/coberta ,4,0,1,1,1,1,1,1,1,1,1,3,2,1,1
329,329,543075,morada de camburi,375000.0,307.0,63.0,2.0,1.0,1.0,1,0,1,48,1,1, Frente,1, privativa/coberta/livre ,8,1,0,1,0,1,1,1,1,0,1,2,2,1,1
292,292,608260,bento ferreira,358000.0,531.0,67.83,2.0,1.0,1.0,1,0,1,52,1,1, Fundo,1, privativa e coberta ,4,0,1,1,0,1,1,0,1,1,1,2,2,1,1
51,51,657122,jardim da penha,230000.0,200.0,50.0,1.0,,1.0,0,0,1,12,0,0, Frente,1, livre e descoberta ,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0
1446,376,305685,praia da costa,660000.0,894.95,193.83,2.0,1.0,2.0,1,1,1,56,2,1, Frente,2, privativas ,4,1,1,1,1,1,1,0,1,1,1,4,2,1,1
1091,21,563832,são patrício,115000.0,187.62,44.62,1.0,0.0,1.0,0,0,1,0,0,0, Fundo,1, privativa descoberta ,0,0,1,0,1,1,1,0,0,0,1,2,1,0,1
966,966,451196,praia do canto,1300000.0,1986.0,230.0,1.0,1.0,3.0,1,0,2,39,1,1, Frente,3, vg soltas ,2,1,1,1,0,0,1,1,0,0,1,2,1,1,1
776,776,646284,jardim camburi,700000.0,778.0,110.0,1.0,1.0,2.0,1,1,1,40,2,1, Fundo,2, privativa / solidária / coberta ,4,0,0,1,1,1,1,1,1,1,1,3,1,1,1
166,166,643826,praia do canto,290000.0,566.99,80.0,2.0,1.0,1.0,0,1,1,36,0,0, Frente,1," privativa, solta, coberta ",4,0,0,1,0,0,1,0,1,0,0,2,2,1,0
399,399,605765,bento ferreira,410000.0,601.0,115.0,1.0,1.0,1.0,0,0,1,40,1,0, Fundo,1, coberta / privativa ,4,0,0,1,0,0,1,0,0,0,1,3,1,1,0
1107,37,631870,praia de bicanga,125000.0,178.33,43.0,1.0,0.0,1.0,1,0,1,0,0,1, Frente,1, livres ,0,1,1,0,0,1,0,0,0,0,1,2,1,0,1
382,382,650884,jardim camburi,398000.0,843.0,65.0,3.0,1.0,1.0,1,0,1,60,1,1, Frente,1, coberta ,6,1,1,1,0,1,1,1,1,1,1,2,3,1,1
1353,283,655659,praia da costa,350000.0,487.54,55.09,1.0,1.0,1.0,0,0,1,72,1,1, Frente,1, privativa e coberta ,6,0,0,0,0,0,1,0,1,0,1,2,1,1,1
754,754,589062,jardim da penha,690000.0,457.7,140.0,1.0,1.0,1.0,1,0,1,8,1,0, Frente,1, coberta ,2,0,0,1,0,0,1,0,1,0,0,3,1,1,0
148,148,663013,jardim da penha,280000.0,286.77,80.0,1.0,1.0,1.0,1,0,1,16,1,0, Fundo,1, vaga de estacionamento não demarcada. para onde tiver vaga ,4,1,0,0,0,0,0,0,0,0,0,3,1,1,0
578,578,542248,santa helena,527000.0,676.42,68.94,2.0,1.0,1.0,1,0,1,55,1,1, Frente,1, privativa e coberta ,5,1,0,0,0,0,1,1,1,1,1,2,2,1,1
1345,275,590831,praia de itaparica,348500.0,414.0,60.16,2.0,1.0,1.0,1,0,1,112,1,1, Lateral,1," coberta, livre e privativa ",8,1,1,1,0,1,1,1,1,1,1,2,2,1,1
450,450,149546,santa terezinha,435000.0,305.84,80.0,1.0,1.0,1.0,1,0,1,36,1,0, Frente,1, livre e coberta ,4,1,0,1,0,1,1,0,1,0,1,3,1,1,0
1165,95,604950,jardim limoeiro,165000.0,309.46,61.21,2.0,1.0,1.0,1,0,1,144,1,1, Frente,1, privativa descoberta ,12,1,1,0,1,1,1,1,0,0,1,3,2,1,1
1195,125,658231,valparaíso,200000.0,426.0,51.0,1.0,,1.0,0,0,0,100,0,0, Lateral,1, ,10,0,0,0,0,0,0,0,0,0,0,2,1,0,0
158,158,579448,jardim camburi,290000.0,290.0,82.0,1.0,0.0,1.0,0,0,1,16,0,0, Fundo,1, ,4,0,1,1,1,1,0,0,0,0,1,3,1,0,0
752,752,622110,jardim camburi,680851.0,500.0,130.0,1.0,1.0,2.0,1,1,1,24,1,1, Lateral,2, coberta ,6,0,1,1,0,0,1,0,1,0,1,3,1,1,1
1221,151,601164,santa luíza,250000.0,322.0,69.72,1.0,1.0,1.0,1,0,1,28,1,1, Frente,1, privativa ,4,1,1,0,1,1,1,1,1,0,1,3,1,1,1
314,314,626668,jardim camburi,369000.0,393.01,75.0,1.0,1.0,1.0,1,0,1,48,1,0, Frente,1," livre, coletiva e coberta ",6,1,1,1,0,0,1,0,1,0,1,3,1,1,0
225,225,647121,centro,320000.0,694.82,120.0,2.0,1.0,1.0,1,0,1,44,0,0, Fundo,1," privativa, coberta. ",4,0,0,0,0,0,1,0,0,0,0,3,2,1,1
1406,336,649374,praia da costa,480000.0,1414.0,97.0,1.0,1.0,1.0,1,1,1,36,2,1, Fundo,1, privativa e coberta - g 2 ,3,1,0,1,0,1,1,0,1,1,1,3,1,1,1
743,743,643160,jardim camburi,680000.0,659.94,103.0,1.0,1.0,2.0,1,0,1,0,1,1, Frente,2, solidárias e cobertas ,4,1,0,0,0,1,1,0,0,0,1,3,1,1,1
50,50,614043,jardim camburi,229000.0,361.0,54.0,1.0,,1.0,1,0,1,12,1,0, Frente,1, privativa e coberta ,4,1,0,1,0,1,0,0,1,0,1,2,1,0,0
1220,150,582579,rosário de fátima,250000.0,266.75,65.0,1.0,0.0,1.0,0,0,1,40,1,1, Frente,1, livre e descoberta ,4,1,1,1,1,1,0,1,1,0,1,2,1,0,1
1157,87,577162,morada de laranjeiras,158000.0,280.0,60.0,1.0,1.0,1.0,1,0,1,96,1,1, Frente,1, privativa ,8,0,1,1,1,1,1,0,1,1,1,2,1,1,1
488,488,598585,bento ferreira,450000.0,672.37,92.0,3.0,1.0,1.0,0,1,1,32,0,0, Frente,1, livre e coberta ,4,0,0,0,0,1,1,0,1,0,1,3,3,1,0
639,639,658928,jardim camburi,575000.0,350.0,93.0,2.0,1.0,2.0,1,0,2,18,1,0, Frente,2, soltas e cobertas ,2,1,0,1,0,1,1,0,1,0,1,3,2,1,0
586,586,664869,jardim da penha,530000.0,394.0,100.0,3.0,1.0,1.0,0,1,2,16,0,0, Fundo,1, coberta e privativa ,4,0,0,0,0,1,1,0,1,0,1,3,3,1,0
988,988,589417,barro vermelho,1450000.0,2450.0,200.0,5.0,4.0,2.0,1,1,2,11,1,1, Frente,2, cobertas e privativas ,1,1,1,1,0,0,1,0,1,0,1,4,5,4,1
1284,214,573442,itapuã,220000.0,250.0,107.0,1.0,0.0,1.0,1,1,1,9,2,0, Frente,1, coberta ,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0
172,172,592116,jardim da penha,295000.0,434.18,75.0,2.0,,1.0,0,1,1,48,0,0, Fundo,1, livre e coberta ,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0
829,829,311990,barro vermelho,795000.0,645.75,104.0,3.0,1.0,2.0,1,1,1,86,1,1, Lateral,2, solidarias ,6,1,1,0,1,1,1,1,1,1,1,3,3,1,1
1443,373,640315,praia de itaparica,650000.0,1551.0,133.01,1.0,1.0,2.0,0,1,1,80,1,1, Lateral,2, privativa e coberta ,4,1,0,1,1,0,1,1,1,0,1,3,1,1,1
841,841,638268,jardim da penha,820000.0,729.01,120.0,3.0,1.0,2.0,1,1,1,40,1,1, Frente,2, livre/coberta ,4,0,0,0,0,0,1,0,1,0,0,3,3,1,1
1472,402,641089,praia da costa,750000.0,1809.47,160.0,2.0,1.0,3.0,1,1,1,60,1,1, Lateral,3," cobertas, 02 solidárias e 01 livre  ",4,0,1,1,1,1,1,1,1,1,1,4,2,1,1
1373,303,644534,itapuã,382000.0,965.61,70.0,2.0,1.0,1.0,1,0,1,192,1,0, Frente,1, livre e coberta ( térreo) ,6,0,1,1,0,1,1,0,0,0,1,3,2,1,1
1171,101,645816,colina de laranjeiras,170000.0,500.0,51.0,1.0,,1.0,0,0,1,54,1,1, Fundo,1, coberta ,9,0,1,0,1,1,1,1,1,1,1,2,1,0,1
363,363,558358,jardim camburi,390000.0,0.0,64.78,2.0,1.0,1.0,1,0,1,12,0,1, Frente,1, privativa e livre ,4,1,1,0,1,1,0,0,0,0,0,3,2,1,1
700,700,584465,enseada do suá,640000.0,530.7,96.0,1.0,1.0,2.0,1,1,1,68,0,1, Frente,2, privativa/ livre / coberta ,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1
255,255,591607,bento ferreira,340000.0,390.0,56.43,1.0,1.0,2.0,1,0,1,96,1,1, Outros,2, privativas ,6,1,0,1,0,0,1,0,1,1,1,2,1,1,1
527,527,90502,jardim camburi,480000.0,539.87,85.0,3.0,1.0,1.0,1,0,1,32,1,1, Fundo,1, livre e descoberta ,4,0,0,0,0,0,1,0,1,0,1,3,3,1,0
808,808,664756,santa lúcia,750000.0,973.46,220.0,2.0,3.0,2.0,1,1,1,22,1,0, Frente,2, livres ,2,0,0,0,0,1,1,0,1,0,1,5,2,3,0
243,243,629626,jardim camburi,330000.0,279.69,60.0,2.0,1.0,1.0,1,0,1,50,1,0, Fundo,1, coberta - privativa e livre ,5,1,0,1,0,1,1,0,1,0,1,2,2,1,1
671,671,665219,jardim da penha,600000.0,2.0,68.91,1.0,1.0,2.0,1,0,1,40,0,1, Fundo,2, privativa e coberta ,8,1,1,1,0,1,1,0,1,1,1,2,1,1,1
10,10,629670,jardim camburi,179000.0,231.51,66.0,1.0,0.0,1.0,0,0,1,18,0,0, Frente,1, vaga presa ,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
603,603,491292,jardim da penha,550000.0,546.0,110.0,1.0,1.0,1.0,1,1,1,16,1,1, Frente,1," privativa, coberta e livre ",4,0,1,0,0,0,1,0,1,1,0,3,1,1,0
389,389,617088,jardim da penha,400000.0,440.0,65.0,2.0,1.0,1.0,1,0,1,40,1,0, Frente,1, privativa e coberta ,8,0,0,1,0,1,1,0,1,0,0,2,2,1,0
953,953,625028,jardim camburi,1200000.0,1179.21,280.0,4.0,3.0,3.0,1,1,1,22,2,1, Frente,3, livres ,2,1,0,1,0,1,1,0,1,1,1,4,4,3,1
426,426,653592,jardim camburi,420000.0,56.0,86.0,1.0,1.0,2.0,1,0,1,36,1,0, Frente,2, 01 privativa coberta livre 01 privativa coberta presa ,4,0,1,1,0,1,1,0,1,0,1,3,1,1,0
624,624,571576,praia do canto,555000.0,0.0,70.0,1.0,1.0,1.0,1,0,1,0,1,1, Fundo,1, ,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0
36,36,648261,mata da praia,219090.0,0.0,24.6,1.0,,1.0,0,0,0,0,0,1, Frente,1, ,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
612,612,173921,jardim da penha,550000.0,450.0,115.0,1.0,1.0,1.0,1,0,1,12,0,0, Fundo,1, privativa e coberta ,4,1,0,0,0,0,1,0,0,0,0,3,1,1,0
648,648,648954,jardim camburi,582000.0,0.0,83.0,1.0,1.0,2.0,0,0,1,24,1,1, Lateral,2, ,4,1,0,0,0,0,0,1,1,1,1,3,1,1,0
286,286,653036,praia do canto,354255.0,2.0,52.0,2.0,1.0,1.0,0,0,1,24,0,1, Lateral,1, livre e coberta ,6,0,0,0,0,0,1,0,1,1,0,2,2,1,0
35,35,665722,jardim camburi,215000.0,277.08,75.0,1.0,,1.0,1,0,1,12,0,0, Fundo,1," coberta, privativa e livre ",4,0,1,1,1,1,0,0,0,0,1,3,1,0,1
119,119,659241,jardim camburi,268000.0,329.0,55.0,1.0,0.0,1.0,1,0,1,54,1,0, Fundo,1, descoberta ,6,1,1,1,0,1,1,0,1,0,1,2,1,0,1
905,905,613348,mata da praia,977992.68,0.0,124.3,1.0,1.0,2.0,1,0,1,52,1,0, Fundo,2, cobertas ,4,1,1,0,1,1,1,1,1,1,1,3,1,1,0
994,994,434741,mata da praia,1500000.0,886.0,190.0,1.0,2.0,2.0,1,1,2,52,4,1, Frente,2, privativa cobert e livres ,4,1,0,1,0,1,1,0,1,0,0,3,1,2,1
548,548,647977,enseada do suá,495000.0,543.21,89.34,1.0,2.0,2.0,1,0,1,162,2,1, Fundo,2," privativa, coberta. ",6,1,1,1,1,1,1,1,1,1,1,3,1,2,1
1039,1039,185082,praia do canto,2200000.0,1565.0,342.0,5.0,2.0,2.0,1,1,2,32,2,1, Frente,2," livres, cobertas, excelentes ",16,1,1,1,1,1,1,0,1,1,1,4,5,2,1
897,897,575417,praia do canto,950000.0,1125.93,128.0,3.0,1.0,2.0,1,1,2,24,2,0, Fundo,2, privativa e coberta ,2,0,1,1,1,0,1,0,1,0,0,3,3,1,1
31,31,659206,jardim camburi,210000.0,218.88,68.0,2.0,0.0,1.0,1,0,1,4,0,0, Frente,1, privativa coberta ,4,0,0,0,0,0,0,0,0,0,1,2,2,0,0
1429,359,554638,praia de itaparica,580000.0,500.0,130.0,2.0,1.0,2.0,1,0,0,0,0,1, Lateral,2, privativas ,0,0,1,1,1,1,1,0,1,0,1,4,2,1,1
766,766,598677,jardim camburi,698000.0,647.95,150.0,1.0,1.0,2.0,1,0,1,16,1,0, Frente,2, solidária e cobertas ,4,1,0,0,0,0,1,0,1,0,1,3,1,1,0
758,758,646305,mata da praia,690000.0,400.0,84.14,1.0,1.0,2.0,1,1,1,20,1,1, Lateral,2, privativas ,4,1,1,1,0,1,1,0,1,0,1,3,1,1,1
115,115,652499,jardim da penha,265000.0,123.0,64.0,1.0,,1.0,1,0,1,0,0,0, Frente,1, coletiva descoberta  ,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
404,404,117123,bento ferreira,410000.0,772.9,93.0,1.0,1.0,1.0,1,1,1,36,1,0, Fundo,1, coberta e livre no pilotis ,4,1,0,1,0,1,1,0,1,0,1,3,1,1,1
45,45,658053,jardim da penha,225000.0,175.36,60.0,2.0,,1.0,1,0,1,8,0,0, Frente,1, rotativa e descoberta ,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1183,113,440244,laranjeiras,190000.0,268.48,52.64,1.0,1.0,1.0,1,0,1,88,1,1, Frente,1, priv./descoberta ,8,0,1,1,1,1,1,1,1,1,1,2,1,1,1
85,85,664723,jardim camburi,250000.0,264.0,58.0,1.0,0.0,1.0,1,0,1,40,1,0, Lateral,1," provativa, solta e coberta no térreo ",5,1,0,1,0,1,1,0,1,0,0,2,1,0,0
620,620,658455,praia do canto,550000.0,740.0,140.0,3.0,1.0,1.0,1,1,2,52,1,0, Fundo,1, coberta  e solta ,4,1,0,1,0,1,1,0,1,0,1,3,3,1,1
617,617,654420,mata da praia,550000.0,1046.0,90.0,2.0,1.0,2.0,1,0,1,40,1,1, Fundo,2, soltas e cobertas ,4,1,1,1,0,1,1,0,1,0,1,3,2,1,1
1365,295,516463,itapuã,370000.0,250.0,177.0,3.0,1.0,1.0,1,1,2,6,1,0, Frente,1, ,2,1,0,0,0,0,0,0,0,0,1,3,3,1,0
448,448,641420,jardim da penha,434000.0,400.0,110.0,3.0,2.0,1.0,1,1,1,21,1,1, Lateral,1, livre e coberta ,4,1,0,0,0,0,0,0,0,1,1,3,3,2,0
718,718,623648,jardim camburi,650000.0,582.92,135.0,3.0,1.0,2.0,1,0,1,12,1,1, Frente,2, privativas ,2,1,1,1,0,1,1,0,1,1,1,3,3,1,1
258,258,640993,jardim camburi,340000.0,431.2,70.0,1.0,1.0,1.0,1,0,1,25,1,1, Frente,1, coberta. ,5,1,0,0,0,0,1,0,0,0,1,3,1,1,1
711,711,531065,praia do canto,650000.0,690.0,108.0,1.0,1.0,2.0,1,1,1,20,1,1, Frente,2," privativa, solidaria e coberta ",4,0,1,1,0,0,1,0,1,1,1,3,1,1,1
728,728,575198,bento ferreira,659000.0,533.0,100.0,2.0,1.0,2.0,1,1,1,36,2,1, Frente,2, soltas e cobertas ,4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
303,303,652497,jardim da penha,360000.0,596.0,79.0,1.0,,1.0,0,1,1,12,0,1, Frente,1, livre e coberta ,4,1,0,1,1,1,0,0,0,0,0,2,1,0,1
1241,171,645325,hélio ferraz,285000.0,407.5,78.0,1.0,1.0,1.0,1,0,1,20,1,1, Fundo,1, privativa ,4,0,1,1,1,1,1,1,0,0,1,3,1,1,0
491,491,657921,jardim camburi,450000.0,781.0,86.0,1.0,1.0,1.0,1,0,1,24,2,1, Lateral,1, pilotis descoberta ,3,0,0,0,0,0,1,0,1,0,0,3,1,1,0
134,134,665353,jardim camburi,275000.0,416.88,100.88,1.0,,1.0,0,1,1,12,0,0, Frente,1, privativa coberta ,4,0,0,0,0,0,0,0,1,0,0,3,1,0,0
588,588,666174,jardim da penha,530000.0,799.4,100.0,2.0,1.0,1.0,1,1,1,16,1,1, Fundo,1," descoberta, privativa e livre ",4,1,0,1,0,1,1,0,1,0,0,3,2,1,1
720,720,629947,enseada do suá,650000.0,599.11,100.0,2.0,1.0,2.0,1,1,1,68,1,1, Fundo,2, cobertas - privativas e solidarias ,4,0,1,1,1,1,1,1,1,1,1,3,2,1,1
55,55,656134,bento ferreira,235000.0,510.0,79.0,1.0,,1.0,0,0,1,90,0,1, Fundo,1," livre, descoberta  ",6,1,1,0,0,0,1,0,0,0,0,2,1,0,1
1474,404,518333,praia de itaparica,750000.0,1620.96,100.0,1.0,1.0,2.0,1,1,1,128,2,0, Lateral,2, privativa e coberta ,8,0,1,1,1,1,1,1,1,1,1,3,1,1,1
97,97,496875,bento ferreira,260000.0,0.0,47.54,1.0,0.0,1.0,1,0,1,66,1,1, Frente,1, descoberta ,6,0,0,0,0,1,1,0,1,1,1,1,1,0,0
77,77,623353,centro,250000.0,433.08,140.0,2.0,1.0,1.0,0,0,1,52,1,0, Fundo,1, rotativa ,4,0,0,0,0,0,0,0,0,0,0,3,2,1,0
1236,166,651995,laranjeiras,269000.0,604.0,60.0,2.0,1.0,1.0,1,0,1,55,1,1, Fundo,1, coberta ,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1
1426,356,646038,praia de itaparica,570000.0,1300.0,78.0,1.0,1.0,2.0,1,0,1,48,1,1, Frente,2, privativa e coberta ,4,1,1,1,0,1,1,1,1,1,1,2,1,1,1
427,427,654303,jardim camburi,420000.0,424.26,69.0,2.0,1.0,2.0,1,0,1,42,1,1, Frente,2, duas vagas soltas e cobertas. ,6,1,0,1,0,1,1,1,1,1,1,2,2,1,1
201,201,519047,bento ferreira,315000.0,0.0,61.77,1.0,0.0,1.0,1,0,1,84,1,1, Frente,1, privativa ,6,1,1,1,0,1,1,0,1,1,1,2,1,0,0
930,930,616702,jardim da penha,1090000.0,100.0,150.0,,,0.0,0,0,0,0,0,0, Frente,0, ,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1125,55,591012,jardim limoeiro,135000.0,256.0,47.0,1.0,,1.0,1,0,1,240,0,0, Frente,1, descoberta ,12,0,1,1,0,1,0,0,0,0,1,2,1,0,1
204,204,622670,jardim da penha,315000.0,300.0,80.0,2.0,,1.0,0,1,1,12,0,0, Frente,1, coberta e presa ,4,1,0,0,0,0,0,0,0,0,0,2,2,0,0
464,464,659916,praia do canto,445000.0,533.9,65.72,2.0,1.0,1.0,0,0,1,0,1,1, Fundo,1, livre ,4,1,1,0,0,0,1,0,1,0,1,2,2,1,0
979,979,615679,jardim da penha,1350000.0,2206.85,384.12,2.0,2.0,4.0,1,0,2,20,2,1, Frente,4, 2 vagas livres e cobertas e 2 vagas solidárias descobertas ,6,1,0,1,0,0,1,0,1,1,1,4,2,2,1
1192,122,465680,laranjeiras,199500.0,249.0,64.55,1.0,1.0,1.0,1,0,1,60,1,1, Fundo,1, descoberto ,6,1,1,1,0,1,1,1,1,1,1,3,1,1,1
935,935,134956,praia do canto,1100000.0,1251.4,160.0,5.0,1.0,2.0,0,1,1,36,1,0, Frente,2, solidária ,2,1,0,0,0,1,1,0,1,0,1,4,5,1,0
919,919,405367,jardim da penha,998000.0,741.0,210.0,3.0,2.0,3.0,1,0,2,10,3,0, Frente,3, privativas e cobertas ,2,1,0,1,0,0,1,0,1,0,0,4,3,2,0
18,18,638192,jardim camburi,195000.0,295.0,50.0,1.0,0.0,1.0,0,0,1,240,0,0, Frente,1, ,4,1,0,0,1,1,0,0,0,0,1,2,1,0,1
1276,206,649128,ilha dos aires,191000.0,677.16,49.41,1.0,,1.0,1,0,1,72,1,1, Frente,1, privativa e coberta - nº 62 ,6,1,1,1,0,1,1,1,1,0,1,2,1,0,1
322,322,632482,centro,370000.0,709.6,115.0,3.0,1.0,1.0,1,0,2,36,0,0, Frente,1," livre, privativa e coberta. ",4,1,0,0,0,0,1,0,0,0,1,3,3,1,0
476,476,622385,praia do canto,450000.0,671.37,80.42,2.0,1.0,1.0,0,1,1,44,0,0, Frente,1, ,4,1,0,0,0,1,1,0,1,0,0,2,2,1,0
1496,426,657806,praia da costa,900000.0,1300.0,198.0,3.0,2.0,2.0,1,1,2,18,1,0, Frente,2," privativas, coberta e presas ",3,1,0,1,0,1,1,0,1,1,1,3,3,2,1
429,429,141489,jardim camburi,420000.0,523.28,80.0,2.0,1.0,2.0,1,0,1,60,1,0, Frente,2, solidarias e cobertas ,6,1,1,0,0,1,1,0,1,0,1,3,2,1,1
96,96,666261,jardim camburi,259000.0,476.0,78.0,2.0,0.0,1.0,0,0,1,48,0,0, Frente,1, coberta ,4,1,0,0,0,1,0,0,1,0,1,3,2,0,0
93,93,636242,jardim camburi,259000.0,436.0,55.0,1.0,,1.0,0,0,1,42,1,0, Fundo,1, coberta ,6,0,0,1,0,1,1,0,0,0,0,2,1,0,0
